PaperID,Title,Citations,Year,Paper url,Google Scholar profile name,Publication date,Journal,Source,Conference,Authors,Primary author,Supporting authors
13109003,Rational R-matrices and exceptional lie algebras,1,2006,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:RHpTSmoSYBkC,Niall MacKay,2006/10/1,Czechoslovak Journal of Physics,,,"['NJ MacKay', 'Adele Taylor']",NJ MacKay,['Adele Taylor']
70214424,Twisted Yangians and symmetric pairs,1,2003,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:IWHjjKOFINEC,Niall MacKay,2003/5/20,arXiv preprint math/0305285,,,['NJ MacKay'],NJ MacKay,
89393678,Aspects of Yangian-invariant factorized S-matrices,1,1993,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:dhFuZR0502QC,Niall MacKay,1993/1/1,,,,['NJ MacKay'],NJ MacKay,
31853409,On the algebraic structure of factorized S-matrices,1,1992,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:ldfaerwXgEUC,Niall MacKay,1992/1/1,,,,['Niall J MacKay'],Niall J MacKay,
77806497,Quantifying Counterfactual Military History,,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:xtRiw3GOFMkC,Niall MacKay,2023/1/1,,,,"['Brennen Fagan', 'Ian Horwood', 'Niall MacKay', 'Christopher Price', 'Jamie Wood']",Brennen Fagan,"['Ian Horwood', 'Niall MacKay', 'Christopher Price', 'Jamie Wood']"
51294753,Nested Bethe ansatz for quantum spin chains,,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:b0M2c_1WBrUC,Niall MacKay,2022/12/13,渦と磁場を焦点とする時空のトポロジーと幾何,,,"['Allan Gerrard', 'Niall MacKay', 'Vidas Regelskis']",Allan Gerrard,"['Niall MacKay', 'Vidas Regelskis']"
25136294,Of Bombs and Boats and Mice and Men: A random tour through some scaling laws,,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:SeFeTyx0c_EC,Niall MacKay,2012/10/18,arXiv preprint arXiv:1210.5067,,,['Niall MacKay'],Niall MacKay,
8011315,Sustainability made simple,,2009,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:isC4tDSrTZIC,Niall MacKay,2009/10/1,,Physics World,,"['Niall MacKay', 'Roger Edgar']",Niall MacKay,['Roger Edgar']
35433061,An introduction to the mathematics of war,,2007,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:EUQCXRtRnyEC,Niall MacKay,2007/1/1,,,,['Niall MacKay'],Niall MacKay,
17237059,Infinite Hopf Families of Algebras and Yang-Baxter Relations,,2001,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:ns9cj8rnVeAC,Niall MacKay,2001/1/16,arXiv preprint math-ph/0101018,,,"['Niall MacKay', 'Liu Zhao']",Niall MacKay,['Liu Zhao']
97057144,"MATHEMATICAL-On the algebra Ah, n (osp (2/2)(2)) and free boson representations",,2001,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:NhqRSupF_l8C,Niall MacKay,2001/1/1,Journal of Physics A-Mathematical and General,,,"['N MacKay', 'Liu Zhao']",N MacKay,['Liu Zhao']
30293532,Local conserved charges in principal chiral models,,2000,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:LkGwnXOMwfcC,Niall MacKay,2000/1/1,Czechoslovak Journal of Physics,,,['NJ MacKay'],NJ MacKay,
