PaperID,Title,Citations,Year,Paper url,Google Scholar profile name,Publication date,Journal,Source,Conference,Authors,Primary author,Supporting authors
43826415,И МАТЕМАТИЧЕСКАЯ,,1993,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=100&pagesize=100&citation_for_view=ipm-si4AAAAJ:tYavs44e6CUC,Ed Corrigan,1993/1/1,,Teoreticheskai︠a︡ i matematicheskai︠a︡ fizika,,['E Corrigan'],E Corrigan,
40609192,Aspects of affine Toda field theory,,1992,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=100&pagesize=100&citation_for_view=ipm-si4AAAAJ:35r97b3x0nAC,Ed Corrigan,1992/6/1,,International Journal of Modern Physics B;(United States),,['E Corrigan'],E Corrigan,
93853478,"Edinburgh EH93JZ, UK.",,1992,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=100&pagesize=100&citation_for_view=ipm-si4AAAAJ:_B80troHkn4C,Ed Corrigan,1992/4/30,Integrable Systems And Quantum Groups,,,"['E Corrigan', 'PE Dorey', 'R Sasaki']",E Corrigan,"['PE Dorey', 'R Sasaki']"
63165906,Affine Toda Field Theory,,1991,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=100&pagesize=100&citation_for_view=ipm-si4AAAAJ:LPZeul_q3PIC,Ed Corrigan,1991/1/1,,,,"['HW Braden', 'E Corrigan', 'PE Dorey', 'R Sasaki']",HW Braden,"['E Corrigan', 'PE Dorey', 'R Sasaki']"
56323627,Algebras and intertwining operators,,1987,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=100&pagesize=100&citation_for_view=ipm-si4AAAAJ:u9iWguZQMMsC,Ed Corrigan,1987/1/1,,,,['E Corrigan'],E Corrigan,
33090609,ON OFF-SHELL STATES IN BOSONIC STRING THEORY,,1986,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=100&pagesize=100&citation_for_view=ipm-si4AAAAJ:Fu2w8maKXqMC,Ed Corrigan,1986/1/1,International Journal of Modern Physics A,,,"['JH Schwarz', 'E Corrigan', 'DB Fairlie']",JH Schwarz,"['E Corrigan', 'DB Fairlie']"
26822879,Representations of the Virasoro algebra,,1985,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=100&pagesize=100&citation_for_view=ipm-si4AAAAJ:08ZZubdj9fEC,Ed Corrigan,1985/12/1,,,,['E Corrigan'],E Corrigan,
6081091,Classical Fields: General Relativity and Gauge Theory,,1984,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=100&pagesize=100&citation_for_view=ipm-si4AAAAJ:V3AGJWp-ZtQC,Ed Corrigan,1984/6/1,,Physics Bulletin,,['EF Corrigan'],EF Corrigan,
20624150,"IN BERNSHTEIN, IM GELFAND, SI GELFAND, Algebraic bundles over Pn and problems of linear algebra, Funkcional Anal., 12, Vol. 3,(1978). AA BEILINSON, Coherent sheaves on Pn and …",,1980,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=100&pagesize=100&citation_for_view=ipm-si4AAAAJ:7T2F9Uy0os0C,Ed Corrigan,1980/1/1,les équations de Yang-Mills,,,"['Yang-Mills Fields', 'EF CORRIGAN', 'DB FAIRLIC', 'RC YATES', 'P GADDARD']",Yang-Mills Fields,"['EF CORRIGAN', 'DB FAIRLIC', 'RC YATES', 'P GADDARD']"
15735973,Instantons,,1980,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=100&pagesize=100&citation_for_view=ipm-si4AAAAJ:70eg2SAEIzsC,Ed Corrigan,1980/1/1,Abstracta. 8th Winter School on Abstract Analysis,,,"['E Corrigan', 'P Goddard']",E Corrigan,['P Goddard']
